,species,vernacularName,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,geodeticDatum,eventRemarks,locality,locationRemarks,occurrenceRemarks,stateProvince,year,month,basisOfRecord,taxonRank,taxonomicStatus
1359,Plethodon chlorobryonis,,34.9319,-82.3708,,WGS84,,"Paris Mountain State Park, near Mountain Creek",,,South Carolina,1970.0,8.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1360,Plethodon chlorobryonis,,34.9319,-82.3708,,WGS84,,"Paris Mountain State Park, near Mountain Creek",,,South Carolina,1970.0,8.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1361,Plethodon chlorobryonis,,34.9319,-82.3708,,WGS84,,"Paris Mountain State Park, near Mountain Creek",,,South Carolina,1970.0,8.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1362,Plethodon chlorobryonis,,34.9319,-82.3708,,WGS84,,"Paris Mountain State Park, near Mountain Creek",,,South Carolina,1970.0,8.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1363,Plethodon chlorobryonis,,34.9319,-82.3708,,WGS84,,"Paris Mountain State Park, near Mountain Creek",,,South Carolina,1970.0,8.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1364,Plethodon chlorobryonis,Atlantic Coast Slimy Salamander,34.9817,-77.9861,402.0,WGS84,,2 miles NW Kenansville,,NOTES: 09855-56  Lateral greenish-gray flecking conspicuous.; HOW COLL: ;,North Carolina,1970.0,10.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1365,Plethodon chlorobryonis,Atlantic Coast Slimy Salamander,34.9817,-77.9861,402.0,WGS84,,2 miles NW Kenansville,,NOTES: 09855-56  Lateral greenish-gray flecking conspicuous.; HOW COLL: ;,North Carolina,1970.0,10.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1366,Plethodon chlorobryonis,,36.9428,-77.4953,,WGS84,,"Stony Creek (town), ca. 6.0 mi (by road) W of, on VA Route 40, along Sapony Creek, S of Winfields Millpond",,,Virginia,1970.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1367,Plethodon chlorobryonis,,36.9428,-77.4953,,WGS84,,"Stony Creek (town), ca. 6.0 mi (by road) W of, on VA Route 40, along Sapony Creek, S of Winfields Millpond",,,Virginia,1970.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1368,Plethodon chlorobryonis,,36.9428,-77.4953,,WGS84,,"Stony Creek (town), ca. 6.0 mi (by road) W of, on VA Route 40, along Sapony Creek, S of Winfields Millpond",,,Virginia,1970.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1369,Plethodon chlorobryonis,,36.9428,-77.4953,,WGS84,,"Stony Creek (town), ca. 6.0 mi (by road) W of, on VA Route 40, along Sapony Creek, S of Winfields Millpond",,,Virginia,1970.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1370,Plethodon chlorobryonis,,36.9428,-77.4953,,WGS84,,"Stony Creek (town), ca. 6.0 mi (by road) W of, on VA Route 40, along Sapony Creek, S of Winfields Millpond",,,Virginia,1970.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1371,Plethodon chlorobryonis,,36.9428,-77.4953,,WGS84,,"Stony Creek (town), ca. 6.0 mi (by road) W of, on VA Route 40, along Sapony Creek, S of Winfields Millpond",,,Virginia,1970.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1372,Plethodon chlorobryonis,,36.9428,-77.4953,,WGS84,,"Stony Creek (town), ca. 6.0 mi (by road) W of, on VA Route 40, along Sapony Creek, S of Winfields Millpond",,,Virginia,1970.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1373,Plethodon chlorobryonis,,36.9428,-77.4953,,WGS84,,"Stony Creek (town), ca. 6.0 mi (by road) W of, on VA Route 40, along Sapony Creek, S of Winfields Millpond",,,Virginia,1970.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1374,Plethodon chlorobryonis,,36.8739,-76.9578,,WGS84,,"Ivor, 4.8 miles (by road) SW of, on VA Route 616",,,Virginia,1970.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1375,Plethodon chlorobryonis,,36.9428,-77.4953,,WGS84,,"Stony Creek (town), ca. 6.0 mi (by road) W of, on VA Route 40, along Sapony Creek, S of Winfields Millpond",,,Virginia,1970.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1376,Plethodon chlorobryonis,,36.9428,-77.4953,,WGS84,,"Stony Creek (town), ca. 6.0 mi (by road) W of, on VA Route 40, along Sapony Creek, S of Winfields Millpond",,,Virginia,1970.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1377,Plethodon chlorobryonis,,36.8739,-76.9578,,WGS84,,"Ivor, 4.8 miles (by road) SW of, on VA Route 616",,,Virginia,1970.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1378,Plethodon chlorobryonis,,36.9428,-77.4953,,WGS84,,"Stony Creek (town), ca. 6.0 mi (by road) W of, on VA Route 40, along Sapony Creek, S of Winfields Millpond",,,Virginia,1970.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1379,Plethodon chlorobryonis,,36.9428,-77.4953,,WGS84,,"Stony Creek (town), ca. 6.0 mi (by road) W of, on VA Route 40, along Sapony Creek, S of Winfields Millpond",,,Virginia,1970.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1380,Plethodon chlorobryonis,,36.8739,-76.9578,,WGS84,,"Ivor, 4.8 miles (by road) SW of, on VA Route 616",,,Virginia,1970.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1381,Plethodon chlorobryonis,,36.9428,-77.4953,,WGS84,,"Stony Creek (town), ca. 6.0 mi (by road) W of, on VA Route 40, along Sapony Creek, S of Winfields Millpond",,,Virginia,1970.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1382,Plethodon chlorobryonis,,36.9428,-77.4953,,WGS84,,"Stony Creek (town), ca. 6.0 mi (by road) W of, on VA Route 40, along Sapony Creek, S of Winfields Millpond",,,Virginia,1970.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1383,Plethodon chlorobryonis,,36.8739,-76.9578,,WGS84,,"Ivor, 4.8 miles (by road) SW of, on VA Route 616",,,Virginia,1970.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1384,Plethodon chlorobryonis,,36.9428,-77.4953,,WGS84,,"Stony Creek (town), ca. 6.0 mi (by road) W of, on VA Route 40, along Sapony Creek, S of Winfields Millpond",,,Virginia,1970.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1385,Plethodon chlorobryonis,,36.9428,-77.4953,,WGS84,,"Stony Creek (town), ca. 6.0 mi (by road) W of, on VA Route 40, along Sapony Creek, S of Winfields Millpond",,,Virginia,1970.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1386,Plethodon chlorobryonis,,36.8889,-76.6467,,WGS84,,"Smithfield, ca. 6.3 mi (air) S of, 0.1 mile (by road) WSW of junction of VA Routes 600 and 654, on Route 600",,,Virginia,1969.0,2.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1387,Plethodon chlorobryonis,,36.8261,-76.7125,,WGS84,,"Indika, 1.7 mi (by road) W of, on VA Route 606",,,Virginia,1969.0,2.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1388,Plethodon chlorobryonis,,36.8261,-76.7125,,WGS84,,"Indika, 1.7 mi (by road) W of, on VA Route 606",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1389,Plethodon chlorobryonis,,36.7017,-77.0475,,WGS84,,"Courtland, ESE of, 1.3 mi (by road) N of junction of U.S. Route 58 and VA Route 650, on Route 650",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1390,Plethodon chlorobryonis,,36.7017,-77.0475,,WGS84,,"Courtland, ESE of, 1.3 mi (by road) N of junction of U.S. Route 58 and VA Route 650, on Route 650",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1391,Plethodon chlorobryonis,,36.7017,-77.0475,,WGS84,,"Courtland, ESE of, 1.3 mi (by road) N of junction of U.S. Route 58 and VA Route 650, on Route 650",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1392,Plethodon chlorobryonis,,36.7017,-77.0475,,WGS84,,"Courtland, ESE of, 1.3 mi (by road) N of junction of U.S. Route 58 and VA Route 650, on Route 650",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1393,Plethodon chlorobryonis,,36.7017,-77.0475,,WGS84,,"Courtland, ESE of, 1.3 mi (by road) N of junction of U.S. Route 58 and VA Route 650, on Route 650",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1394,Plethodon chlorobryonis,,36.9314,-76.9319,,WGS84,,"Ivor, NW of, 2.7 mi (by road) NW of junction of U.S. Route 460 and VA Route 616, on Route 460",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1395,Plethodon chlorobryonis,,36.8194,-76.4333,,WGS84,,"Chesapeake, NE quadrant of junction of VA Routes 191 and 337",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1396,Plethodon chlorobryonis,,36.7017,-77.0475,,WGS84,,"Courtland, ESE of, 1.3 mi (by road) N of junction of U.S. Route 58 and VA Route 650, on Route 650",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1397,Plethodon chlorobryonis,,36.8261,-76.7125,,WGS84,,"Indika, 1.7 mi (by road) W of, on VA Route 606",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1398,Plethodon chlorobryonis,,37.0906,-76.7186,,WGS84,,"Bacons Castle, ca. 1.4 mi (by road) SE of, on VA Route 10, across road from Hickory Grove School",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1399,Plethodon chlorobryonis,,36.8261,-76.7125,,WGS84,,"Indika, 1.7 mi (by road) W of, on VA Route 606",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1400,Plethodon chlorobryonis,,36.7017,-77.0475,,WGS84,,"Courtland, ESE of, 1.3 mi (by road) N of junction of U.S. Route 58 and VA Route 650, on Route 650",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1401,Plethodon chlorobryonis,,36.7017,-77.0475,,WGS84,,"Courtland, ESE of, 1.3 mi (by road) N of junction of U.S. Route 58 and VA Route 650, on Route 650",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1402,Plethodon chlorobryonis,,36.8194,-76.4333,,WGS84,,"Chesapeake, NE quadrant of junction of VA Routes 191 and 337",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1403,Plethodon chlorobryonis,,36.7017,-77.0475,,WGS84,,"Courtland, ESE of, 1.3 mi (by road) N of junction of U.S. Route 58 and VA Route 650, on Route 650",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1404,Plethodon chlorobryonis,,36.7017,-77.0475,,WGS84,,"Courtland, ESE of, 1.3 mi (by road) N of junction of U.S. Route 58 and VA Route 650, on Route 650",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1405,Plethodon chlorobryonis,,37.0286,-76.8311,,WGS84,,"Berrymans Corner, 0.2 mile (by road) E of, on VA Route 617",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1406,Plethodon chlorobryonis,,37.0286,-76.8311,,WGS84,,"Berrymans Corner, 0.2 mile (by road) E of, on VA Route 617",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1407,Plethodon chlorobryonis,,36.8194,-76.4333,,WGS84,,"Chesapeake, NE quadrant of junction of VA Routes 191 and 337",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1408,Plethodon chlorobryonis,Atlantic Coast Slimy Salamander,34.5309,-77.5975,402.0,WGS84,,4.9 miles NW Holly Ridge,,,North Carolina,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1409,Plethodon chlorobryonis,,36.7017,-77.0475,,WGS84,,"Courtland, ESE of, 1.3 mi (by road) N of junction of U.S. Route 58 and VA Route 650, on Route 650",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1410,Plethodon chlorobryonis,,36.9314,-76.9319,,WGS84,,"Ivor, NW of, 2.7 mi (by road) NW of junction of U.S. Route 460 and VA Route 616, on Route 460",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1411,Plethodon chlorobryonis,,36.7017,-77.0475,,WGS84,,"Courtland, ESE of, 1.3 mi (by road) N of junction of U.S. Route 58 and VA Route 650, on Route 650",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1412,Plethodon chlorobryonis,,37.0906,-76.7186,,WGS84,,"Bacons Castle, ca. 1.4 mi (by road) SE of, on VA Route 10, across road from Hickory Grove School",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1413,Plethodon chlorobryonis,,36.7689,-76.3506,,WGS84,,"Chesapeake City, near junction of U.S. Routes 13/460 and 17",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1414,Plethodon chlorobryonis,,37.0286,-76.8311,,WGS84,,"Berrymans Corner, 0.2 mile (by road) E of, on VA Route 617",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1415,Plethodon chlorobryonis,Atlantic Coast Slimy Salamander,34.5309,-77.5975,402.0,WGS84,,4.9 miles NW Holly Ridge,,,North Carolina,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1416,Plethodon chlorobryonis,,36.8261,-76.7125,,WGS84,,"Indika, 1.7 mi (by road) W of, on VA Route 606",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1417,Plethodon chlorobryonis,,37.0286,-76.8311,,WGS84,,"Berrymans Corner, 0.2 mile (by road) E of, on VA Route 617",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1418,Plethodon chlorobryonis,Atlantic Coast Slimy Salamander,34.5309,-77.5975,402.0,WGS84,,4.9 miles NW Holly Ridge,,,North Carolina,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1419,Plethodon chlorobryonis,,36.9314,-76.9319,,WGS84,,"Ivor, NW of, 2.7 mi (by road) NW of junction of U.S. Route 460 and VA Route 616, on Route 460",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1420,Plethodon chlorobryonis,,37.0286,-76.8311,,WGS84,,"Berrymans Corner, 0.2 mile (by road) E of, on VA Route 617",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1421,Plethodon chlorobryonis,,37.0286,-76.8311,,WGS84,,"Berrymans Corner, 0.2 mile (by road) E of, on VA Route 617",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1422,Plethodon chlorobryonis,,36.9314,-76.9319,,WGS84,,"Ivor, NW of, 2.7 mi (by road) NW of junction of U.S. Route 460 and VA Route 616, on Route 460",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1423,Plethodon chlorobryonis,,36.7017,-77.0475,,WGS84,,"Courtland, ESE of, 1.3 mi (by road) N of junction of U.S. Route 58 and VA Route 650, on Route 650",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1424,Plethodon chlorobryonis,,37.0906,-76.7186,,WGS84,,"Bacons Castle, ca. 1.4 mi (by road) SE of, on VA Route 10, across road from Hickory Grove School",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1425,Plethodon chlorobryonis,,36.9314,-76.9319,,WGS84,,"Ivor, NW of, 2.7 mi (by road) NW of junction of U.S. Route 460 and VA Route 616, on Route 460",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1426,Plethodon chlorobryonis,,37.0906,-76.7186,,WGS84,,"Bacons Castle, ca. 1.4 mi (by road) SE of, on VA Route 10, across road from Hickory Grove School",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1427,Plethodon chlorobryonis,,36.8261,-76.7125,,WGS84,,"Indika, 1.7 mi (by road) W of, on VA Route 606",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1428,Plethodon chlorobryonis,,36.7017,-77.0475,,WGS84,,"Courtland, ESE of, 1.3 mi (by road) N of junction of U.S. Route 58 and VA Route 650, on Route 650",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1429,Plethodon chlorobryonis,,36.8261,-76.7125,,WGS84,,"Indika, 1.7 mi (by road) W of, on VA Route 606",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1430,Plethodon chlorobryonis,,37.0286,-76.8311,,WGS84,,"Berrymans Corner, 0.2 mile (by road) E of, on VA Route 617",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1431,Plethodon chlorobryonis,,37.0286,-76.8311,,WGS84,,"Berrymans Corner, 0.2 mile (by road) E of, on VA Route 617",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1432,Plethodon chlorobryonis,,36.7017,-77.0475,,WGS84,,"Courtland, ESE of, 1.3 mi (by road) N of junction of U.S. Route 58 and VA Route 650, on Route 650",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1433,Plethodon chlorobryonis,,36.7017,-77.0475,,WGS84,,"Courtland, ESE of, 1.3 mi (by road) N of junction of U.S. Route 58 and VA Route 650, on Route 650",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1434,Plethodon chlorobryonis,Atlantic Coast Slimy Salamander,34.6323,-77.7632,402.0,WGS84,,4 miles SW Maple Hill,,on CR 1520,North Carolina,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1435,Plethodon chlorobryonis,,36.9314,-76.9319,,WGS84,,"Ivor, NW of, 2.7 mi (by road) NW of junction of U.S. Route 460 and VA Route 616, on Route 460",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1436,Plethodon chlorobryonis,,36.7689,-76.3506,,WGS84,,"Chesapeake City, near junction of U.S. Routes 13/460 and 17",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1437,Plethodon chlorobryonis,Atlantic Coast Slimy Salamander,34.6323,-77.7632,402.0,WGS84,,4 miles SW Maple Hill,,on CR 1520,North Carolina,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1438,Plethodon chlorobryonis,,36.7017,-77.0475,,WGS84,,"Courtland, ESE of, 1.3 mi (by road) N of junction of U.S. Route 58 and VA Route 650, on Route 650",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1439,Plethodon chlorobryonis,,36.7017,-77.0475,,WGS84,,"Courtland, ESE of, 1.3 mi (by road) N of junction of U.S. Route 58 and VA Route 650, on Route 650",,,Virginia,1969.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1440,Plethodon chlorobryonis,Atlantic Coast Slimy Salamander,33.686,-82.1541,805.0,WGS84,,"ca. 1.5 miles NE Clarks Hill, [off SR S-33-88], [Sumter National Forest]",,,South Carolina,1969.0,4.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1441,Plethodon chlorobryonis,Atlantic Coast Slimy Salamander,35.2297,-79.0186,805.0,WGS84,,3.25 miles SE Spout Springs,,,North Carolina,1969.0,4.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1442,Plethodon chlorobryonis,Atlantic Coast Slimy Salamander,35.0157,-79.6912,402.0,WGS84,,5.5 miles SE Ellerbe,,,North Carolina,1969.0,4.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1443,Plethodon chlorobryonis,,36.5925,-76.2853,,WGS84,,"Northwest (town), ca. 6.3 mi (by road) WNW of, on Ballahack Road",,,Virginia,1969.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1444,Plethodon chlorobryonis,,36.9428,-77.4953,,WGS84,,"Stony Creek (town), ca. 6.0 mi (by road) W of, on VA Route 40, along Sapony Creek, S of Winfields Millpond",,,Virginia,1969.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1445,Plethodon chlorobryonis,,36.5925,-76.2853,,WGS84,,"Northwest (town), ca. 6.3 mi (by road) WNW of, on Ballahack Road",,,Virginia,1969.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1446,Plethodon chlorobryonis,,36.5925,-76.2853,,WGS84,,"Northwest (town), ca. 6.3 mi (by road) WNW of, on Ballahack Road",,,Virginia,1969.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1447,Plethodon chlorobryonis,,36.9428,-77.4953,,WGS84,,"Stony Creek (town), ca. 6.0 mi (by road) W of, on VA Route 40, along Sapony Creek, S of Winfields Millpond",,,Virginia,1969.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1448,Plethodon chlorobryonis,,36.8739,-76.9578,,WGS84,,"Ivor, 4.8 miles (by road) SW of, on VA Route 616",,,Virginia,1969.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1449,Plethodon chlorobryonis,,36.5925,-76.2853,,WGS84,,"Northwest (town), ca. 6.3 mi (by road) WNW of, on Ballahack Road",,,Virginia,1969.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1450,Plethodon chlorobryonis,,36.8739,-76.9578,,WGS84,,"Ivor, 4.8 miles (by road) SW of, on VA Route 616",,,Virginia,1969.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1451,Plethodon chlorobryonis,,36.9428,-77.4953,,WGS84,,"Stony Creek (town), ca. 6.0 mi (by road) W of, on VA Route 40, along Sapony Creek, S of Winfields Millpond",,,Virginia,1969.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1452,Plethodon chlorobryonis,,36.9036,-77.1314,,WGS84,,"Littleton, 1.0 mile (by road) E of, on VA Route 622",,,Virginia,1969.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1453,Plethodon chlorobryonis,,36.8739,-76.9578,,WGS84,,"Ivor, 4.8 miles (by road) SW of, on VA Route 616",,,Virginia,1969.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1454,Plethodon chlorobryonis,,36.5925,-76.2853,,WGS84,,"Northwest (town), ca. 6.3 mi (by road) WNW of, on Ballahack Road",,,Virginia,1969.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1455,Plethodon chlorobryonis,,36.5925,-76.2853,,WGS84,,"Northwest (town), ca. 6.3 mi (by road) WNW of, on Ballahack Road",,,Virginia,1969.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1456,Plethodon chlorobryonis,,36.5925,-76.2853,,WGS84,,"Northwest (town), ca. 6.3 mi (by road) WNW of, on Ballahack Road",,,Virginia,1969.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1457,Plethodon chlorobryonis,,36.8739,-76.9578,,WGS84,,"Ivor, 4.8 miles (by road) SW of, on VA Route 616",,,Virginia,1969.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1458,Plethodon chlorobryonis,,36.9428,-77.4953,,WGS84,,"Stony Creek (town), ca. 6.0 mi (by road) W of, on VA Route 40, along Sapony Creek, S of Winfields Millpond",,,Virginia,1969.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1459,Plethodon chlorobryonis,,36.8739,-76.9578,,WGS84,,"Ivor, 4.8 miles (by road) SW of, on VA Route 616",,,Virginia,1969.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1460,Plethodon chlorobryonis,,36.9036,-77.1314,,WGS84,,"Littleton, 1.0 mile (by road) E of, on VA Route 622",,,Virginia,1969.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1461,Plethodon chlorobryonis,,36.8739,-76.9578,,WGS84,,"Ivor, 4.8 miles (by road) SW of, on VA Route 616",,,Virginia,1969.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1462,Plethodon chlorobryonis,,36.9428,-77.4953,,WGS84,,"Stony Creek (town), ca. 6.0 mi (by road) W of, on VA Route 40, along Sapony Creek, S of Winfields Millpond",,,Virginia,1969.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1463,Plethodon chlorobryonis,,36.8739,-76.9578,,WGS84,,"Ivor, 4.8 miles (by road) SW of, on VA Route 616",,,Virginia,1969.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1464,Plethodon chlorobryonis,,36.8739,-76.9578,,WGS84,,"Ivor, 4.8 miles (by road) SW of, on VA Route 616",,,Virginia,1969.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1465,Plethodon chlorobryonis,,36.8739,-76.9578,,WGS84,,"Ivor, 4.8 miles (by road) SW of, on VA Route 616",,,Virginia,1969.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1466,Plethodon chlorobryonis,,36.9428,-77.4953,,WGS84,,"Stony Creek (town), ca. 6.0 mi (by road) W of, on VA Route 40, along Sapony Creek, S of Winfields Millpond",,,Virginia,1969.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1467,Plethodon chlorobryonis,,36.8739,-76.9578,,WGS84,,"Ivor, 4.8 miles (by road) SW of, on VA Route 616",,,Virginia,1969.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1468,Plethodon chlorobryonis,,36.9428,-77.4953,,WGS84,,"Stony Creek (town), ca. 6.0 mi (by road) W of, on VA Route 40, along Sapony Creek, S of Winfields Millpond",,,Virginia,1969.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
1469,Plethodon chlorobryonis,,36.9428,-77.4953,,WGS84,,"Stony Creek (town), ca. 6.0 mi (by road) W of, on VA Route 40, along Sapony Creek, S of Winfields Millpond",,,Virginia,1969.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
